iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ATG,North America,Antigua and Barbuda,2021-03-24,1033,0,10.143,28,0,0.143,11125.352,0.0,109.238,301.558,0.0,1.539,0.85,,,,,,,,,,,,,26.0,0.279,0.4835,2.1,tests performed,,,,,,197.0,,,,,2101.0,197.0,0.21,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-03-25,1033,0,10.143,28,0,0.143,11125.352,0.0,109.238,301.558,0.0,1.539,0.84,,,,,,,,,,,,,26.0,0.279,0.522,1.9,tests performed,26424,26424,,,,161.0,28.18,28.18,,,1717.0,161.0,0.172,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-03-26,1033,0,10.143,28,0,0.143,11125.352,0.0,109.238,301.558,0.0,1.539,0.83,,,,,,,,,,,,,26.0,0.279,0.6099,1.6,tests performed,,,,,,117.0,,,,,1248.0,117.0,0.125,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-03-27,1033,0,10.143,28,0,0.143,11125.352,0.0,109.238,301.558,0.0,1.539,0.81,,,,,,,,,,,,,26.0,0.279,0.489,2.0,tests performed,,,,,,109.0,,,,,1162.0,109.0,0.116,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-03-28,1122,89,12.714,28,0,0.0,12083.876,958.525,136.932,301.558,0.0,0.0,0.8,,,,,,,,,,,,,26.0,0.279,0.522,1.9,tests performed,,,,,,101.0,,,,,1077.0,101.0,0.108,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-03-29,1122,0,12.714,28,0,0.0,12083.876,0.0,136.932,301.558,0.0,0.0,0.79,,,,,,,,,,,,,26.0,0.279,0.3517,2.8,tests performed,,,,,,93.0,,,,,992.0,93.0,0.099,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-03-30,1122,0,12.714,28,0,0.0,12083.876,0.0,136.932,301.558,0.0,0.0,0.77,,,,,,,,,,,,,26.0,0.279,0.3077,3.2,tests performed,,,,,,85.0,,,,,906.0,85.0,0.091,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-03-31,1122,0,12.714,28,0,0.0,12083.876,0.0,136.932,301.558,0.0,0.0,0.76,,,,,,,,,,,,,26.0,0.279,0.3077,3.2,tests performed,26836,26836,,,,77.0,28.62,28.62,,,821.0,77.0,0.082,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,-46.2,-5.78,-10.71,-495.55396
ATG,North America,Antigua and Barbuda,2021-04-01,1122,0,12.714,28,0,0.0,12083.876,0.0,136.932,301.558,0.0,0.0,0.75,,,,,,,,,,,,,26.0,0.279,0.2418,4.1,tests performed,,,,,,68.0,,,,,725.0,68.0,0.073,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-02,1122,0,12.714,28,0,0.0,12083.876,0.0,136.932,301.558,0.0,0.0,0.75,,,,,,,,,,,,,26.0,0.279,0.1648,6.1,tests performed,,,,,,68.0,,,,,725.0,68.0,0.073,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-03,1122,0,12.714,28,0,0.0,12083.876,0.0,136.932,301.558,0.0,0.0,0.74,,,,,,,,,,,,,26.0,0.279,0.2637,3.8,tests performed,27032,27032,,,,67.0,28.83,28.83,,,714.0,67.0,0.071,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-04,1170,48,6.857,28,0,0.0,12600.834,516.957,73.851,301.558,0.0,0.0,0.73,,,,,,,,,,,,,26.0,0.279,0.2308,4.3,tests performed,,,,,,65.0,,,,,693.0,65.0,0.069,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-05,1170,0,6.857,28,0,0.0,12600.834,0.0,73.851,301.558,0.0,0.0,0.72,,,,,,,,,,,,,26.0,0.279,0.2033,4.9,tests performed,,,,,,62.0,,,,,661.0,62.0,0.066,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-06,1170,0,6.857,28,0,0.0,12600.834,0.0,73.851,301.558,0.0,0.0,0.71,,,,,,,,,,,,,26.0,0.279,0.2033,4.9,tests performed,,,,,,60.0,,,,,640.0,60.0,0.064,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-07,1170,0,6.857,28,0,0.0,12600.834,0.0,73.851,301.558,0.0,0.0,0.7,,,,,,,,,,,,,26.0,0.279,0.2253,4.4,tests performed,,,,,,57.0,,,,,608.0,57.0,0.061,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-08,1170,0,6.857,28,0,0.0,12600.834,0.0,73.851,301.558,0.0,0.0,0.69,,,,,,,,,,,,,26.0,0.279,0.1813,5.5,tests performed,,,,,,55.0,,,,,587.0,55.0,0.059,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-09,1170,0,6.857,28,0,0.0,12600.834,0.0,73.851,301.558,0.0,0.0,0.69,,,,,,,,,,,,,26.0,0.279,0.1648,6.1,tests performed,,,,,,53.0,,,,,565.0,53.0,0.057,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-10,1170,0,6.857,28,0,0.0,12600.834,0.0,73.851,301.558,0.0,0.0,0.68,,,,,,,,,,,,,26.0,0.279,0.1483,6.7,tests performed,,,,,,51.0,,,,,544.0,51.0,0.054,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-11,1182,12,1.714,30,2,0.286,12730.073,129.239,18.463,323.098,21.54,3.077,0.67,,,,,,,,,,,,,26.0,0.279,0.1538,6.5,tests performed,,,,,,51.0,,,,,544.0,51.0,0.054,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-12,1182,0,1.714,30,0,0.286,12730.073,0.0,18.463,323.098,0.0,3.077,0.66,,,,,,,,,,,,,26.0,0.279,0.1373,7.3,tests performed,,,,,,51.0,,,,,544.0,51.0,0.054,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-13,1182,0,1.714,30,0,0.286,12730.073,0.0,18.463,323.098,0.0,3.077,0.65,,,,,,,,,,,,,26.0,0.279,0.1538,6.5,tests performed,,,,,,51.0,,,,,544.0,51.0,0.054,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-14,1182,0,1.714,30,0,0.286,12730.073,0.0,18.463,323.098,0.0,3.077,0.65,,,,,,,,,,,,,26.0,0.279,0.1319,7.6,tests performed,27592,27592,,,,51.0,29.42,29.42,,,544.0,51.0,0.054,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-15,1182,0,1.714,30,0,0.286,12730.073,0.0,18.463,323.098,0.0,3.077,0.64,,,,,,,,,,,,,26.0,0.279,0.1593,6.3,tests performed,,,,,,102.0,,,,,1088.0,102.0,0.109,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-16,1182,0,1.714,30,0,0.286,12730.073,0.0,18.463,323.098,0.0,3.077,0.63,,,,,,,,,,,,,26.0,0.279,0.1703,5.9,tests performed,28414,28414,,,,154.0,30.3,30.3,,,1642.0,154.0,0.164,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-17,1182,0,1.714,30,0,0.286,12730.073,0.0,18.463,323.098,0.0,3.077,0.62,,,,,,,,,,,,,26.0,0.279,0.1044,9.6,tests performed,28639,28639,,,225,179.0,30.54,30.54,,,1909.0,179.0,0.191,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-18,1213,31,4.429,31,1,0.143,13063.941,333.868,47.695,333.868,10.77,1.539,0.61,,,,,,,,,,,,,26.0,0.279,0.0989,10.1,tests performed,,,,,,203.0,,,,,2165.0,203.0,0.216,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-19,1213,0,4.429,31,0,0.143,13063.941,0.0,47.695,333.868,0.0,1.539,0.6,,,,,,,,,,,,,26.0,0.279,0.1044,9.6,tests performed,,,,,,228.0,,,,,2431.0,228.0,0.243,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-20,1213,0,4.429,31,0,0.143,13063.941,0.0,47.695,333.868,0.0,1.539,0.59,,,,,,,,,,,,,26.0,0.279,0.0879,11.4,tests performed,,,,,,252.0,,,,,2687.0,252.0,0.269,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-21,1213,0,4.429,31,0,0.143,13063.941,0.0,47.695,333.868,0.0,1.539,0.58,,,,,,,,,,,,,26.0,0.279,0.0879,11.4,tests performed,,,,,,277.0,,,,,2954.0,277.0,0.295,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-22,1213,0,4.429,31,0,0.143,13063.941,0.0,47.695,333.868,0.0,1.539,0.57,,,,,,,,,,,,,26.0,0.279,0.044,22.7,tests performed,29754,29754,,,,250.0,31.73,31.73,,,2666.0,250.0,0.267,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-23,1213,0,4.429,31,0,0.143,13063.941,0.0,47.695,333.868,0.0,1.539,0.57,,,,,,,,,,,,,26.0,0.279,0.0495,20.2,tests performed,,,,,,204.0,,,,,2175.0,204.0,0.218,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-24,1213,0,4.429,31,0,0.143,13063.941,0.0,47.695,333.868,0.0,1.539,0.56,,,,,,,,,,,,,26.0,0.279,0.0604,16.5,tests performed,,,,,,185.0,,,,,1973.0,185.0,0.197,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-25,1227,14,2.0,31,0,0.0,13214.721,150.779,21.54,333.868,0.0,0.0,0.55,,,,,,,,,,,,,26.0,0.279,0.0604,16.5,tests performed,,,,,,165.0,,,,,1760.0,165.0,0.176,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-26,1227,0,2.0,31,0,0.0,13214.721,0.0,21.54,333.868,0.0,0.0,0.54,,,,,,,,,,,,,26.0,0.279,0.0604,16.5,tests performed,,,,,,146.0,,,,,1557.0,146.0,0.156,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-27,1227,0,2.0,31,0,0.0,13214.721,0.0,21.54,333.868,0.0,0.0,0.52,,,,,,,,,,,,,26.0,0.279,0.0824,12.1,tests performed,,,,,,127.0,,,,,1354.0,127.0,0.135,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-28,1227,0,2.0,31,0,0.0,13214.721,0.0,21.54,333.868,0.0,0.0,0.51,,,,,,,,,,,,,26.0,0.279,0.0824,12.1,tests performed,,,,,,108.0,,,,,1152.0,108.0,0.115,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-29,1227,0,2.0,31,0,0.0,13214.721,0.0,21.54,333.868,0.0,0.0,0.49,,,,,,,,,,,,,26.0,0.279,0.0824,12.1,tests performed,,,,,,89.0,,,,,949.0,89.0,0.095,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-04-30,1227,0,2.0,31,0,0.0,13214.721,0.0,21.54,333.868,0.0,0.0,0.48,,,,,,,,,,,,,26.0,0.279,0.055,18.2,tests performed,,,,,,89.0,,,,,949.0,89.0,0.095,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,-47.2,-5.55,-1.96,-506.28024
ATG,North America,Antigua and Barbuda,2021-05-01,1227,0,2.0,31,0,0.0,13214.721,0.0,21.54,333.868,0.0,0.0,0.46,,,,,,,,,,,,,26.0,0.279,0.0275,36.4,tests performed,,,,,,89.0,,,,,949.0,89.0,0.095,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-02,1229,2,0.286,32,1,0.143,13236.26,21.54,3.077,344.638,10.77,1.539,0.46,,,,,,,,,,,,,26.0,0.279,0.0275,36.4,tests performed,,,,,,89.0,,,,,949.0,89.0,0.095,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-03,1229,0,0.286,32,0,0.143,13236.26,0.0,3.077,344.638,0.0,1.539,0.45,,,,,,,,,,,,,26.0,0.279,0.022,45.5,tests performed,,,,,,89.0,,,,,949.0,89.0,0.095,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-04,1229,0,0.286,32,0,0.143,13236.26,0.0,3.077,344.638,0.0,1.539,0.44,,,,,,,,,,,,,26.0,0.279,0.0,,tests performed,,,,,,89.0,,,,,949.0,89.0,0.095,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-05,1229,0,0.286,32,0,0.143,13236.26,0.0,3.077,344.638,0.0,1.539,0.44,,,,,,,,,,,,,26.0,0.279,0.0,,tests performed,,,,,,89.0,,,,,949.0,89.0,0.095,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-06,1229,0,0.286,32,0,0.143,13236.26,0.0,3.077,344.638,0.0,1.539,0.43,,,,,,,,,,,,,26.0,0.279,0.0,,tests performed,,,,,,89.0,,,,,949.0,89.0,0.095,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-07,1229,0,0.286,32,0,0.143,13236.26,0.0,3.077,344.638,0.0,1.539,0.43,,,,,,,,,,,,,26.0,0.279,0.0,,tests performed,31085,31085,,,,89.0,33.15,33.15,,,949.0,89.0,0.095,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-08,1229,0,0.286,32,0,0.143,13236.26,0.0,3.077,344.638,0.0,1.539,0.43,,,,,,,,,,,,,26.0,0.279,0.0,,tests performed,,,,,,82.0,,,,,874.0,82.0,0.087,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-09,1237,8,1.143,32,0,0.0,13322.42,86.16,12.309,344.638,0.0,0.0,0.44,,,,,,,,,,,,,26.0,0.279,,,tests performed,,,,,,76.0,,,,,810.0,76.0,0.081,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-10,1237,0,1.143,32,0,0.0,13322.42,0.0,12.309,344.638,0.0,0.0,0.44,,,,,,,,,,,,,26.0,0.279,0.033,30.3,tests performed,,,,,,70.0,,,,,746.0,70.0,0.075,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-11,1237,0,1.143,32,0,0.0,13322.42,0.0,12.309,344.638,0.0,0.0,0.44,,,,,,,,,,,,,26.0,0.279,0.0385,26.0,tests performed,31262,31262,,,,63.0,33.34,33.34,,,672.0,63.0,0.067,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-12,1237,0,1.143,32,0,0.0,13322.42,0.0,12.309,344.638,0.0,0.0,0.45,,,,,,,,,,,,,26.0,0.279,0.0495,20.2,tests performed,,,,,,126.0,,,,,1344.0,65.0,0.069,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-13,1237,0,1.143,32,0,0.0,13322.42,0.0,12.309,344.638,0.0,0.0,0.44,,,,,,,,,,,,,26.0,0.279,0.0495,20.2,tests performed,,,,,,189.0,,,,,2016.0,66.0,0.07,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-14,1237,0,1.143,32,0,0.0,13322.42,0.0,12.309,344.638,0.0,0.0,0.44,,,,,,,,,,,,,26.0,0.279,0.0495,20.2,tests performed,,,,,,252.0,,,,,2687.0,68.0,0.073,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-15,1237,0,1.143,32,0,0.0,13322.42,0.0,12.309,344.638,0.0,0.0,0.44,,,,,,,,,,,,,26.0,0.279,0.055,18.2,tests performed,,,,,,322.0,,,,,3434.0,76.0,0.081,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-16,1251,14,2.0,42,10,1.429,13473.199,150.779,21.54,452.338,107.699,15.386,0.44,,,,,,,,,,,,,26.0,0.279,0.055,18.2,tests performed,,,,,,391.0,,,,,4170.0,84.0,0.09,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-17,1251,0,2.0,42,0,1.429,13473.199,0.0,21.54,452.338,0.0,15.386,0.44,,,,,,,,,,,,,26.0,0.279,0.0769,13.0,tests performed,34441,31860,2581,,,460.0,36.73,33.98,2.75,,4906.0,92.0,0.098,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-18,1251,0,2.0,42,0,1.429,13473.199,0.0,21.54,452.338,0.0,15.386,0.44,,,,,,,,,,,,,26.0,0.279,0.0714,14.0,tests performed,,,,,,636.0,,,,,6782.0,107.0,0.114,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-19,1251,0,2.0,42,0,1.429,13473.199,0.0,21.54,452.338,0.0,15.386,0.44,,,,,,,,,,,,,26.0,0.279,0.0659,15.2,tests performed,,,,,,741.0,,,,,7902.0,115.0,0.123,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-20,1251,0,2.0,42,0,1.429,13473.199,0.0,21.54,452.338,0.0,15.386,0.44,,,,,,,,,,,,,26.0,0.279,0.0824,12.1,tests performed,,,,,,847.0,,,,,9033.0,122.0,0.13,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-21,1251,0,2.0,42,0,1.429,13473.199,0.0,21.54,452.338,0.0,15.386,0.44,,,,,,,,,,,,,26.0,0.279,0.0824,12.1,tests performed,39519,32469,7050,,,952.0,42.14,34.63,7.52,,10152.0,130.0,0.139,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-22,1251,0,2.0,42,0,1.429,13473.199,0.0,21.54,452.338,0.0,15.386,0.44,,,,,,,,,,,,,26.0,0.279,0.0879,11.4,tests performed,,,,,,966.0,,,,,10302.0,126.0,0.134,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-23,1255,4,0.571,42,0,0.0,13516.278,43.08,6.154,452.338,0.0,0.0,0.43,,,,,,,,,,,,,26.0,0.279,0.0879,11.4,tests performed,,,,,,979.0,,,,,10440.0,122.0,0.13,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-24,1255,0,0.571,42,0,0.0,13516.278,0.0,6.154,452.338,0.0,0.0,0.43,,,,,,,,,,,,,26.0,0.279,0.0385,26.0,tests performed,,,,,,992.0,,,,,10579.0,118.0,0.126,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-25,1255,0,0.571,42,0,0.0,13516.278,0.0,6.154,452.338,0.0,0.0,0.43,,,,,,,,,,,,,26.0,0.279,0.0385,26.0,tests performed,42009,32759,9250,,,900.0,44.8,34.93,9.86,,9598.0,107.0,0.114,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-26,1255,0,0.571,42,0,0.0,13516.278,0.0,6.154,452.338,0.0,0.0,0.42,,,,,,,,,,,,,26.0,0.279,0.033,30.3,tests performed,44230,32876,11354,,2221,1036.0,47.17,35.06,12.11,,11048.0,102.0,0.109,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-27,1255,0,0.571,42,0,0.0,13516.278,0.0,6.154,452.338,0.0,0.0,0.42,,,,,,,,,,,,,26.0,0.279,0.0165,60.6,tests performed,45939,33024,12915,,1709,1098.0,48.99,35.22,13.77,,11709.0,101.0,0.108,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-28,1255,0,0.571,42,0,0.0,13516.278,0.0,6.154,452.338,0.0,0.0,0.42,,,,,,,,,,,,,26.0,0.279,0.022,45.5,tests performed,,,,,,1089.0,,,,,11613.0,93.0,0.099,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-29,1255,0,0.571,42,0,0.0,13516.278,0.0,6.154,452.338,0.0,0.0,0.42,,,,,,,,,,,,,26.0,0.279,0.011,90.9,tests performed,48347,33214,15133,,,1172.0,51.56,35.42,16.14,,12498.0,96.0,0.102,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-30,1259,4,0.571,42,0,0.0,13559.358,43.08,6.154,452.338,0.0,0.0,0.42,,,,,,,,,,,,,26.0,0.279,0.011,90.9,tests performed,,,,,,1225.0,,,,,13064.0,104.0,0.111,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-05-31,1259,0,0.571,42,0,0.0,13559.358,0.0,6.154,452.338,0.0,0.0,0.42,,,,,,,,,,,,,26.0,0.279,0.011,90.9,tests performed,50329,33463,16866,,,1278.0,53.67,35.69,17.99,,13629.0,111.0,0.118,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,-54.0,-5.98,-12.88,-579.21893
ATG,North America,Antigua and Barbuda,2021-06-01,1259,0,0.571,42,0,0.0,13559.358,0.0,6.154,452.338,0.0,0.0,0.42,,,,,,,,,,,,,26.0,0.279,0.011,90.9,tests performed,,,,,,1259.0,,,,,13426.0,109.0,0.116,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
ATG,North America,Antigua and Barbuda,2021-06-02,1259,0,0.571,42,0,0.0,13559.358,0.0,6.154,452.338,0.0,0.0,0.42,,,,,,,,,,,,,26.0,0.279,0.022,45.5,tests performed,,,,,,1012.0,,,,,10792.0,100.0,0.107,,231.845,32.1,6.933,4.631,21490.943,,191.511,13.17,,,,3.8,77.02,0.778,93772,,,,
